date,close,volume,rsi,macd,macd_signal,macd_hist,stoch_k,stoch_d,sma_20,sma_50,sma_200,dist_sma_20,dist_sma_50,dist_sma_200,vol_ratio,vol_sma_20,atr,atr_pct,bb_pct,pct_1d,pct_5d,pct_20d,rs_vs_spy,ticker
2026-01-30 00:00:00-05:00,338.8699951171875,14333669,61.84995695520954,6.375366005691774,6.177661841384537,0.19770416430723703,85.09148620855716,82.09610492964039,328.9130004882812,317.98381469726564,234.219013671875,3.027242649005912,6.568315572855934,44.68082236565195,0.47397828474259507,30241193.45,8.27321297781808,2.4414120745500205,0.8306596390981309,0.18329493486697324,3.336078640486684,8.265174158845845,6.764992061197295,GOOGL
2026-01-30 00:00:00-05:00,241.06500244140625,25062188,42.1249504312953,2.1954560424034923,2.047995957109238,0.14746008529425447,64.30189994770787,68.24566791448437,239.17274780273436,232.572099609375,221.79347511291505,0.7911664920254987,3.6517290106146993,8.688951430460284,0.6109367227828306,41022559.4,5.596785409109933,2.3216913912961297,0.583845680884878,-0.27509754597536684,0.7965373599794212,4.438521268564455,2.9383391709159046,AMZN
2026-01-30 00:00:00-05:00,717.9600219726562,14450639,64.58297104092803,12.681680842603782,2.1782783433727526,10.50340249923103,81.91668192545573,88.8145491172762,652.0529968261719,647.7344189453125,680.5932878112793,10.107617857334104,10.841727870766857,5.490317761073527,0.8135923847449346,17761521.95,22.397151402064733,3.1195541139639857,0.9975543950098101,-2.7562914836897434,8.986582568679836,8.766985223647161,7.266803125998611,META
2026-01-30 00:00:00-05:00,373.2774963378906,1623561,48.71454541371385,5.74830711969264,6.476584688494864,-0.7282775688022234,21.411324265650613,41.452153683630144,371.2123748779297,357.5541027832031,371.259049987793,0.5563180539549761,4.397486543238218,0.5436759993228448,0.3694724540074427,4394268.05,7.323002406529018,1.9618119169713462,0.5378185249188531,0.39469051099563224,-2.7340576324761723,8.479363474814217,6.979181377165667,HD
2026-01-30 00:00:00-05:00,118.66999816894531,7973391,64.76461529252353,1.3394266640667354,1.592162611064997,-0.2527359469982615,51.95431806377379,54.73843955914583,116.91300010681152,113.63288757324219,102.74401557922363,1.502825229468578,4.432792920497115,15.500642543449661,0.1782101272206486,44741514.55,2.4607129778180803,2.073576317339173,0.6678977643122327,1.073157710191408,0.7984326723935009,6.516465549049322,5.0162834514007715,WMT
2026-01-30 00:00:00-05:00,110.12000274658203,8245905,48.85794909001883,1.4280522204799126,1.9484033693762328,-0.5203511488963202,68.85525734425252,39.11097931294058,108.9870002746582,104.06281692504882,86.66923751831055,1.0395757925886122,5.8207013806823,27.057772630475778,0.6825032107548218,12081855.25,2.468644278390067,2.2417764409896823,0.6973751968560399,1.6429817877600117,1.7933097022864608,4.6171390003028945,3.116956902654344,MRK
2026-01-30 00:00:00-05:00,74.5199966430664,14474624,75.28367272720276,0.9869526885530178,0.635375377659981,0.3515773108930368,97.22503195251426,91.62305532998039,71.10250053405761,70.8480143737793,69.22394256591797,4.806435896543241,5.1829007513386385,7.650610295860155,0.808875172046211,17894756.2,1.0832138061523438,1.4535881037953988,0.9272541351635731,1.4844019247727047,2.250273671040137,6.59418214771974,5.09400005007119,KO
2026-01-30 00:00:00-05:00,240.05999755859375,25338366,73.35105508559622,9.180153400528951,7.5456425869041,1.6345108136248507,59.94639883655121,72.25531651276476,231.61149978637695,221.32139953613282,175.81914974212646,3.647702199592477,8.466690551268487,36.53802666586046,0.6803568574565005,37242758.3,12.410709926060267,5.169836729266427,0.6133873905123817,-4.806089090806553,-7.555451197845531,12.093758616734075,10.593576519085524,AMD
2026-01-30 00:00:00-05:00,455.7349853515625,1270571,64.31994768626457,7.846277215660393,7.027546352109359,0.8187308635510346,95.45449062595607,89.501714124466,443.1397506713867,424.6770971679687,449.8497027587891,2.842271464271296,7.313294828166758,1.308277532847261,0.5532584240209512,2296523.55,6.358391898018973,1.3951950371143857,0.8859940968701246,0.16153524210165138,0.9223327412782201,6.882189942304384,5.382007844655834,LIN
2026-01-30 00:00:00-05:00,658.7550048828125,1722196,66.0708838829476,16.55527745087818,15.423995722685007,1.1312817281931729,68.98225365039228,76.33080170766847,631.7247253417969,599.6658666992188,463.8745001220703,4.278806647371729,9.853677100022724,42.01147179020591,0.7046729969269607,2443964.8,19.34959761359735,2.9372980045957293,0.8573620469737802,-0.9748339616921897,5.128309025570643,15.261107093950187,13.760924996301636,CAT
